name,confirm,tests,date,pos_new,test_new,pos_rate,pos_rate_gam,case
Live Oak,5,53,2020-04-28,0,0,0,0.0321232605193311,0
Live Oak,5,54,2020-04-29,0,1,0,0.0303781762072986,0
Live Oak,5,54,2020-04-30,0,0,0,0.0287505039797994,0
Live Oak,5,54,2020-05-01,0,0,0,0.0272359744760536,0
Live Oak,5,54,2020-05-02,0,0,0,0.0258300719796421,0
Live Oak,5,55,2020-05-03,0,1,0,0.0245280776994737,0
Live Oak,5,55,2020-05-04,0,0,0,0.023325125665094,0
Live Oak,5,NA,2020-05-05,0,1,0,0.0222162647480191,0
Live Oak,5,56,2020-05-06,0,2,0,0.0211965218272941,0
Live Oak,5,59,2020-05-07,0,3,0,0.020260962486655,0
Live Oak,5,67,2020-05-08,0,8,0,0.0194047468032676,0
Live Oak,5,77,2020-05-09,0,10,0,0.0186231787765044,0
Live Oak,5,80,2020-05-10,0,3,0,0.0179117487244227,0
Live Oak,5,83,2020-05-11,0,3,0,0.017266168579327,0
Live Oak,5,100,2020-05-12,0,17,0,0.0166824004451812,0
Live Oak,5,107,2020-05-13,0,7,0,0.0161566790750172,0
Live Oak,5,111,2020-05-14,0,4,0,0.0156855291035025,0
Live Oak,6,113,2020-05-15,1,2,0.5,0.0152657779596796,24.1951250792593
Live Oak,6,114,2020-05-16,0,1,0,0.0148945654076992,0
Live Oak,6,115,2020-05-17,0,1,0,0.0145693506407372,0
Live Oak,7,120,2020-05-18,1,5,0.2,0.0142879178012149,24.0354839923777
Live Oak,7,124,2020-05-19,0,4,0,0.0140483807370015,0
Live Oak,7,124,2020-05-20,0,0,0.5,0.0138491877317578,0
Live Oak,9,125,2020-05-21,2,1,1,0.0136891268849436,47.865604497789
Live Oak,9,140,2020-05-22,0,15,0,0.0135673327619707,0
Live Oak,9,NA,2020-05-23,0,11.6666666666667,0,0.0134832948954351,0
Live Oak,9,140,2020-05-24,0,8.33333333333333,0,0.0134368686935193,0
Live Oak,9,145,2020-05-25,0,5,0,0.0134282893053212,0
Live Oak,9,181,2020-05-26,0,36,0,0.0134581890004418,0
Live Oak,9,254,2020-05-27,0,73,0,0.013527618642006,0
Live Oak,9,292,2020-05-28,0,38,0,0.0136380738659659,0
Live Oak,9,292,2020-05-29,0,0,0,0.0137915266173579,0
Live Oak,9,292,2020-05-30,0,0,0,0.013990462733008,0
Live Oak,9,294,2020-05-31,0,2,0,0.0142379262938662,0
Live Oak,9,282,2020-06-01,0,0,0,0.0145375714816201,0
Live Oak,9,283,2020-06-02,0,1,0,0.0148937226638541,0
Live Oak,9,284,2020-06-03,0,1,0,0.0153114433682665,0
Live Oak,9,310,2020-06-04,0,26,0,0.015796614684783,0
Live Oak,9,310,2020-06-05,0,0,0,0.0163560234142431,0
Live Oak,9,311,2020-06-06,0,1,0,0.0169974599446013,0
Live Oak,9,317,2020-06-07,0,6,0,0.0177298253288557,0
Live Oak,9,321,2020-06-08,0,4,0,0.0185632463222902,0
Live Oak,9,329,2020-06-09,0,8,0,0.0195091961521954,0
Live Oak,9,NA,2020-06-10,0,10.3333333333333,0,0.0205806174732626,0
Live Oak,9,331,2020-06-11,0,12.6666666666667,0,0.0217920422503113,0
Live Oak,9,346,2020-06-12,0,15,0,0.0231597011365334,0
Live Oak,9,348,2020-06-13,0,2,0,0.0247016122402579,0
Live Oak,9,349,2020-06-14,0,1,0,0.026437635988704,0
Live Oak,9,351,2020-06-15,0,2,0,0.0283894791415264,0
Live Oak,9,354,2020-06-16,0,3,0,0.0305806270339406,0
Live Oak,9,356,2020-06-17,0,2,0,0.0330361790922055,0
Live Oak,9,367,2020-06-18,0,11,0,0.0357825590217556,0
Live Oak,9,372,2020-06-19,0,5,0,0.0388470684548135,0
Live Oak,9,380,2020-06-20,0,8,0,0.0422572521480927,0
Live Oak,9,390,2020-06-21,0,10,0,0.0460400451325419,0
Live Oak,15,391,2020-06-22,6,1,1,0.0502206787510277,163.529265329435
Live Oak,15,411,2020-06-23,0,20,0,0.0548213344956834,0
Live Oak,15,411,2020-06-24,0,0,0.25,0.0598595528897522,0
Live Oak,15,411,2020-06-25,0,0,0.5,0.0653464296433272,0
Live Oak,21,419,2020-06-26,6,8,0.75,0.071284662233402,169.358437195266
Live Oak,21,429,2020-06-27,0,10,0,0.0776665447403252,0
Live Oak,21,458,2020-06-28,0,29,0,0.0844720434820197,0
Live Oak,21,466,2020-06-29,0,8,0,0.0916671154317466,0
Live Oak,31,469,2020-06-30,10,3,1,0.0992024493665021,291.748221310393
Live Oak,31,474,2020-07-01,0,5,0,0.107012810075715,0
Live Oak,31,495,2020-07-02,0,21,0,0.115017144235885,0
Live Oak,31,500,2020-07-03,0,5,0,0.123119561266579,0
Live Oak,31,513,2020-07-04,0,13,0,0.131211236371127,0
Live Oak,37,518,2020-07-05,6,5,1,0.13917320320024,181.076791297372
Live Oak,42,534,2020-07-06,5,16,0.3125,0.146879920762305,151.712800353892
Live Oak,50,672,2020-07-07,8,138,0.0579710144927536,0.154203425461976,243.924468055903
Live Oak,62,686,2020-07-08,12,14,0.857142857142857,0.161017825273008,367.472309783133
Live Oak,63,691,2020-07-09,1,5,0.2,0.167203866289181,30.7383540804575
Live Oak,65,700,2020-07-10,2,9,0.222222222222222,0.172653304065464,61.6741911536815
Live Oak,65,707,2020-07-11,0,7,0,0.177272839929117,0
Live Oak,69,709,2020-07-12,4,2,1,0.180987428253059,123.931244167452
Live Oak,69,712,2020-07-13,0,3,0,0.183742815284138,0
Live Oak,69,792,2020-07-14,0,80,0,0.18550722488801,0
Live Oak,85,806,2020-07-15,16,14,1,0.186272155336008,497.153789454873
Live Oak,85,808,2020-07-16,0,2,0,0.186052291459195,0
Live Oak,91,816,2020-07-17,6,8,0.75,0.184884568599352,186.293325049479
Live Oak,101,827,2020-07-18,10,11,0.909090909090909,0.182826451622159,310.141498190569
Live Oak,101,835,2020-07-19,0,8,0,0.179953517061313,0
Live Oak,101,850,2020-07-20,0,15,0,0.176356451616466,0
Live Oak,106,869,2020-07-21,5,19,0.263157894736842,0.172137606022093,154.139362215405
Live Oak,106,877,2020-07-22,0,8,0,0.167407267684034,0
Live Oak,106,882,2020-07-23,0,5,0,0.162279834408882,0
Live Oak,109,889,2020-07-24,3,7,0.428571428571429,0.156870080321409,91.6286407334439
Live Oak,115,899,2020-07-25,6,10,0.6,0.151289699629129,182.59469847155
Live Oak,115,943,2020-07-26,0,44,0,0.145644292274772,0
Live Oak,115,986,2020-07-27,0,43,0,0.140030918710457,0
Live Oak,115,1029,2020-07-28,0,43,0,0.134536302863743,0
Live Oak,126,1071,2020-07-29,11,42,0.261904761904762,0.129235708843129,329.523897395694
Live Oak,207,1093,2020-07-30,81,22,1,0.124192464859139,2416.85458510359
Live Oak,207,1103,2020-07-31,0,10,0,0.119458063411073,0
Live Oak,207,1123,2020-08-01,0,20,0,0.115072734379645,0
Live Oak,207,1136,2020-08-02,0,13,0,0.111066369301144,0
Live Oak,207,1145,2020-08-03,0,9,0,0.107459670428813,0
Live Oak,207,1151,2020-08-04,0,6,0,0.10426540500361,0
Live Oak,222,1271,2020-08-05,15,120,0.125,0.101489660212908,438.620995617331
Live Oak,222,1273,2020-08-06,0,2,0,0.0991330140817042,0
Live Oak,222,1342,2020-08-07,0,69,0,0.0971915588918163,0
Live Oak,230,1459,2020-08-08,8,117,0.0683760683760684,0.0956577343038774,232.550872606414
Live Oak,230,1484,2020-08-09,0,25,0,0.0945209457275308,0
Live Oak,230,1525,2020-08-10,0,41,0,0.0937679590994894,0
Live Oak,230,1542,2020-08-11,0,17,0,0.0933830761941849,0
Live Oak,236,1556,2020-08-12,6,14,0.428571428571429,0.0933481054838697,173.987392160826
Live Oak,240,1681,2020-08-13,4,125,0.032,0.093642153139442,116.028080576813
Live Oak,240,1710,2020-08-14,0,29,0,0.0942412677575052,0
Live Oak,240,1710,2020-08-15,0,0,0,0.095117981286016,0
Live Oak,240,1733,2020-08-16,0,23,0,0.0962407975813762,0
Live Oak,240,1761,2020-08-17,0,28,0,0.0975736886568901,0
Live Oak,240,1777,2020-08-18,0,16,0,0.0990756662066186,0
Live Oak,240,1867,2020-08-19,0,90,0,0.10070050110347,0
Live Oak,255,1892,2020-08-20,15,25,0.6,0.102396664734773,439.011419922739
Live Oak,255,1923,2020-08-21,0,31,0,0.104107561686417,0
Live Oak,282,1938,2020-08-22,27,15,1,0.105772112115553,792.787619264786
Live Oak,282,2003,2020-08-23,0,65,0,0.107325723511473,0
Live Oak,282,2041,2020-08-24,0,38,0,0.108701665728992,0
Live Oak,282,2056,2020-08-25,0,15,0,0.109832831497951,0
Live Oak,330,2161,2020-08-26,48,105,0.457142857142857,0.110653829495997,1415.77376275119
Live Oak,330,2228,2020-08-27,0,67,0,0.111103321673907,0
Live Oak,330,2243,2020-08-28,0,15,0,0.111126484427629,0
Live Oak,330,2245,2020-08-29,0,2,0,0.110677447939976,0
Live Oak,330,2256,2020-08-30,0,11,0,0.109721552562555,0
Live Oak,330,2268,2020-08-31,0,12,0,0.108237257752438,0
Live Oak,330,2268,2020-09-01,0,0,0.5,0.106217549141635,0
Live Oak,349,2273,2020-09-02,19,5,1,0.103670713166399,556.769180197145
Live Oak,353,2363,2020-09-03,4,90,0.0444444444444444,0.100620385727029,116.865027759917
Live Oak,353,2377,2020-09-04,0,14,0,0.0971048297761883,0
Live Oak,353,2378,2020-09-05,0,1,0,0.093175453538824,0
Live Oak,353,2382,2020-09-06,0,4,0,0.088894641662303,0
Live Oak,353,2399,2020-09-07,0,17,0,0.0843330300956177,0
Live Oak,357,2399,2020-09-08,4,0,1,0.0795664050473362,114.153423959999
Live Oak,357,2447,2020-09-09,0,48,0,0.0746724402074387,0
Live Oak,359,2496,2020-09-10,2,49,0.0408163265306122,0.0697274991051477,56.3282659743949
Live Oak,359,2522,2020-09-11,0,26,0,0.064803718336362,0
Live Oak,359,2574,2020-09-12,0,52,0,0.0599665532957503,0
Live Oak,359,1406,2020-09-13,0,0,0,0.0552729157354116,0
Live Oak,359,1407,2020-09-14,0,1,0,0.0507699695630691,0
Live Oak,359,1422,2020-09-15,0,15,0,0.0464945869303293,0
Live Oak,368,1433,2020-09-16,9,11,0.818181818181818,0.042473409521902,241.218270549561
Live Oak,368,1450,2020-09-17,0,17,0,0.0387234166487629,0
Live Oak,368,1470,2020-09-18,0,20,0,0.0352528757984872,0
Live Oak,368,1475,2020-09-19,0,5,0,0.0320625429649848,0
Live Oak,368,1481,2020-09-20,0,6,0,0.0291469868867753,0
Live Oak,368,1493,2020-09-21,0,12,0,0.0264959291318632,0
Live Oak,368,1515,2020-09-22,0,22,0,0.0240955160055801,0
Live Oak,368,1529,2020-09-23,0,14,0,0.0219294641592293,0
Live Oak,368,1532,2020-09-24,0,3,0,0.0199800461200221,0
Live Oak,374,1535,2020-09-25,6,3,1,0.0182289025400862,18.5464568836059
Live Oak,374,1543,2020-09-26,0,8,0,0.0166576837289528,0
Live Oak,374,1561,2020-09-27,0,18,0,0.0152485338751734,0
Live Oak,374,1565,2020-09-28,0,4,0,0.0139844377722119,0
Live Oak,374,1568,2020-09-29,0,3,0,0.0128494526818219,0
Live Oak,374,1615,2020-09-30,0,47,0,0.01182884812852,0
Live Oak,374,1621,2020-10-01,0,6,0,0.0109091747939547,0
Live Oak,374,1635,2020-10-02,0,14,0,0.0100782810159689,0
Live Oak,374,1640,2020-10-03,0,5,0,0.00932529225790701,0
Live Oak,374,1642,2020-10-04,0,2,0,0.00864056570525745,0
Live Oak,374,1651,2020-10-05,0,9,0,0.0080156291364412,0
Live Oak,374,1662,2020-10-06,0,11,0,0.00744311056485253,0
Live Oak,374,1704,2020-10-07,0,42,0,0.00691666294194899,0
Live Oak,374,1713,2020-10-08,0,9,0,0.00643088648849137,0
Live Oak,374,1725,2020-10-09,0,12,0,0.00598124998117865,0
Live Oak,374,1734,2020-10-10,0,9,0,0.00556401154644756,0
Live Oak,374,1745,2020-10-11,0,11,0,0.00517613916483539,0
Llano,3,28,2020-04-21,3,28,0.107142857142857,0.0701690804566758,84.5457557645127
Llano,3,28,2020-04-22,0,0,0.0535714285714286,0.0544735222615025,0
Llano,3,36,2020-04-23,0,8,0,0.0421397122168447,0
Llano,3,50,2020-04-24,0,14,0,0.0325228424885217,0
Llano,3,49,2020-04-25,0,0,0,0.0250726795416415,0
Llano,3,50,2020-04-26,0,1,0,0.0193309108610425,0
Llano,3,51,2020-04-27,0,1,0,0.0149233170474084,0
Llano,3,51,2020-04-28,0,0,0,0.0115493694937567,0
Llano,3,53,2020-04-29,0,2,0,0.00897104661044903,0
Llano,3,53,2020-04-30,0,0,0,0.00700200777912452,0
Llano,3,53,2020-05-01,0,0,0,0.00549777080667099,0
Llano,3,55,2020-05-02,0,2,0,0.00434719058141161,0
Llano,3,55,2020-05-03,0,0,0,0.00346530803356454,0
Llano,3,55,2020-05-04,0,0,0,0.00278750107060358,0
Llano,3,NA,2020-05-05,0,5,0,0.00226479682364852,0
Llano,3,83,2020-05-06,0,10,0,0.00186017568750551,0
Llano,3,98,2020-05-07,0,15,0,0.00154569577026581,0
Llano,3,103,2020-05-08,0,5,0,0.00130027958920471,0
Llano,3,117,2020-05-09,0,14,0,0.00110802519613066,0
Llano,3,129,2020-05-10,0,12,0,0.000956926317612504,0
Llano,3,164,2020-05-11,0,35,0,0.000837907656447759,0
Llano,3,197,2020-05-12,0,33,0,0.000744100721187035,0
Llano,3,206,2020-05-13,0,9,0,0.000670301868673739,0
Llano,3,238,2020-05-14,0,32,0,0.000612567620852563,0
Llano,3,241,2020-05-15,0,3,0,0.000567913006476952,0
Llano,3,252,2020-05-16,0,11,0,0.000534087053737873,0
Llano,3,276,2020-05-17,0,24,0,0.000509406024735622,0
Llano,3,285,2020-05-18,0,9,0,0.000492629915351698,0
Llano,3,301,2020-05-19,0,16,0,0.000482871476759185,0
Llano,3,325,2020-05-20,0,24,0,0.000479529820546197,0
Llano,3,371,2020-05-21,0,46,0,0.000482242774108963,0
Llano,3,431,2020-05-22,0,60,0,0.000490853729830304,0
Llano,3,NA,2020-05-23,0,45.3333333333333,0,0.000505389918939164,0
Llano,3,446,2020-05-24,0,30.6666666666667,0,0.000526049943394765,0
Llano,3,462,2020-05-25,0,16,0,0.00055319909917388,0
Llano,3,477,2020-05-26,0,15,0,0.000587371583573947,0
Llano,3,502,2020-05-27,0,25,0,0.000629279147759369,0
Llano,3,541,2020-05-28,0,39,0,0.00067982617381843,0
Llano,3,548,2020-05-29,0,7,0,0.000740131554470882,0
Llano,3,578,2020-05-30,0,30,0,0.0008115581624419,0
Llano,3,586,2020-05-31,0,8,0,0.000895751141811546,0
Llano,3,678,2020-06-01,0,92,0,0.000994686755459161,0
Llano,3,697,2020-06-02,0,19,0,0.00111073411201628,0
Llano,3,720,2020-06-03,0,23,0,0.00124673278900171,0
Llano,3,758,2020-06-04,0,38,0,0.0014060902025978,0
Llano,3,787,2020-06-05,0,29,0,0.00159290356932847,0
Llano,3,796,2020-06-06,0,9,0,0.00181211250214735,0
Llano,3,826,2020-06-07,0,30,0,0.00206968970778057,0
Llano,3,871,2020-06-08,0,45,0,0.00237287893780201,0
Llano,3,908,2020-06-09,0,37,0,0.00273049130937638,0
Llano,3,NA,2020-06-10,0,32.6666666666667,0,0.00315327333532643,0
Llano,4,935,2020-06-11,1,28.3333333333333,0.0352941176470588,0.0036543624340412,20.9718691442872
Llano,4,959,2020-06-12,0,24,0,0.00424984816106019,0
Llano,4,958,2020-06-13,0,0,0,0.00495945961326291,0
Llano,4,972,2020-06-14,0,14,0,0.00580740086769136,0
Llano,4,1008,2020-06-15,0,36,0,0.0068233560165648,0
Llano,5,1009,2020-06-16,1,1,1,0.00804368197209896,22.6934991978207
Llano,5,1012,2020-06-17,0,3,0,0.00951279861808968,0
Llano,5,1019,2020-06-18,0,7,0,0.0112847691500828,0
Llano,5,1046,2020-06-19,0,27,0,0.0134250345695511,0
Llano,5,1122,2020-06-20,0,76,0,0.0160122203813946,0
Llano,5,1137,2020-06-21,0,15,0,0.0191398651920134,0
Llano,8,1149,2020-06-22,3,12,0.25,0.0229178253959285,75.5952613461721
Llano,8,1162,2020-06-23,0,13,0,0.0274729859684972,0
Llano,8,1172,2020-06-24,0,10,0,0.0329487601551442,0
Llano,7,1178,2020-06-25,0,6,0,0.0395027091885808,0
Llano,7,1188,2020-06-26,0,10,0,0.047301495680951,0
Llano,8,1201,2020-06-27,1,13,0.0769230769230769,0.0565123643893606,27.5784799410765
Llano,8,1209,2020-06-28,0,8,0,0.0672905085196899,0
Llano,9,1217,2020-06-29,1,8,0.125,0.0797621218822977,28.5453680747659
Llano,10,1220,2020-06-30,1,3,0.333333333333333,0.0940037183517291,29.018200740315
Llano,11,1237,2020-07-01,1,17,0.0588235294117647,0.110019389490728,29.4783316421764
Llano,10,1240,2020-07-02,0,3,0,0.127718883635716,0
Llano,11,1241,2020-07-03,1,1,1,0.146900362907062,30.3429823396349
Llano,11,1244,2020-07-04,0,3,0,0.167241960059318,0
Llano,11,1250,2020-07-05,0,6,0,0.188305427224792,0
Llano,11,1272,2020-07-06,0,22,0,0.209553182959983,0
Llano,11,1282,2020-07-07,0,10,0,0.230377353123529,0
Llano,24,1307,2020-07-08,13,25,0.52,0.250136808418203,416.022759316752
Llano,27,1307,2020-07-09,3,0,1,0.268196644176506,96.6768666214335
Llano,29,1314,2020-07-10,2,7,0.285714285714286,0.283964573331219,64.8205018849839
Llano,34,1321,2020-07-11,5,7,0.714285714285714,0.296920227062151,162.775845621916
Llano,46,1324,2020-07-12,12,3,1,0.306635729651699,391.921870616182
Llano,47,1335,2020-07-13,1,11,0.0909090909090909,0.312788262993016,32.7251030110719
Llano,48,1340,2020-07-14,1,5,0.2,0.315166943806472,32.7499049206527
Llano,53,1351,2020-07-15,5,11,0.454545454545455,0.313676847469571,163.671939289587
Llano,53,1354,2020-07-16,0,3,0,0.308342438314391,0
Llano,57,1364,2020-07-17,4,10,0.4,0.299311265645754,130.325162501323
Llano,57,1372,2020-07-18,0,8,0,0.286856959856415,0
Llano,60,1381,2020-07-19,3,9,0.333333333333333,0.271378809854582,96.7909662824611
Llano,60,1387,2020-07-20,0,6,0,0.25339409940531,0
Llano,62,1399,2020-07-21,2,12,0.166666666666667,0.233519503698225,63.5650347888153
Llano,69,1400,2020-07-22,7,1,1,0.21243956286196,220.382729377863
Llano,71,1410,2020-07-23,2,10,0.2,0.190863400440939,62.2957241802917
Llano,72,1417,2020-07-24,1,7,0.142857142857143,0.169474574546964,30.7798452967965
Llano,81,1424,2020-07-25,9,7,1,0.148881831851164,273.452977942506
Llano,81,1449,2020-07-26,0,25,0,0.129579251896094,0
Llano,81,1456,2020-07-27,0,7,0,0.111922325132793,0
Llano,84,1459,2020-07-28,3,3,1,0.0961225971411481,87.2488641543745
Llano,85,1459,2020-07-29,1,0,1,0.082259173776025,28.6334983351408
Llano,85,1471,2020-07-30,0,12,0,0.0703021688876888,0
Llano,86,1474,2020-07-31,1,3,0.333333333333333,0.0601419112212538,27.7506845032658
Llano,86,1477,2020-08-01,0,3,0,0.0516183003779883,0
Llano,86,1514,2020-08-02,0,37,0,0.0445463873736484,0
Llano,86,1534,2020-08-03,0,20,0,0.0387362107201293,0
Llano,86,1548,2020-08-04,0,14,0,0.0340065440761092,0
Llano,86,1569,2020-08-05,0,21,0,0.0301932549001922,0
Llano,88,1588,2020-08-06,2,19,0.105263157894737,0.0271534546259066,51.2588055885963
Llano,88,1641,2020-08-07,0,53,0,0.0247666933166024,0
Llano,89,1758,2020-08-08,1,117,0.00854700854700855,0.0229342917695392,25.2002303608946
Llano,89,1783,2020-08-09,0,25,0,0.0215776513836961,0
Llano,89,1811,2020-08-10,0,28,0,0.0206361242039163,0
Llano,89,1839,2020-08-11,0,28,0,0.0200648047970456,0
Llano,89,1854,2020-08-12,0,15,0,0.019832434488309,0
Llano,89,1874,2020-08-13,0,20,0,0.0199194832800566,0
Llano,90,1888,2020-08-14,1,14,0.0714285714285714,0.020316385533177,24.8966332621102
Llano,90,1888,2020-08-15,0,0,0.369047619047619,0.021021841864334,0
Llano,92,1891,2020-08-16,2,3,0.666666666666667,0.0220410545176396,50.2006349211943
Llano,92,1885,2020-08-17,0,0,0.333333333333333,0.0233837339206342,0
Llano,92,1889,2020-08-18,0,4,0,0.0250617031800037,0
Llano,95,1895,2020-08-19,3,6,0.5,0.0270859429624533,76.8690702371622
Llano,95,1906,2020-08-20,0,11,0,0.029462973596142,0
Llano,95,1914,2020-08-21,0,8,0,0.0321905767960538,0
Llano,98,1929,2020-08-22,3,15,0.2,0.0352530228337744,78.9217793898647
Llano,99,1931,2020-08-23,1,2,0.5,0.03861618291408,26.5480674117986
Llano,99,1935,2020-08-24,0,4,0,0.0422231415996249,0
Llano,100,1944,2020-08-25,1,9,0.111111111111111,0.0459911251594169,27.0161451461754
Llano,100,1987,2020-08-26,0,43,0,0.0498106548056859,0
Llano,101,2006,2020-08-27,1,19,0.0526315789473684,0.0535477455416863,27.4302708906518
Llano,101,2028,2020-08-28,0,22,0,0.0570496588422415,0
Llano,101,2029,2020-08-29,0,1,0,0.0601541963852479,0
Llano,101,2073,2020-08-30,0,44,0,0.0627018781679189,0
Llano,101,2077,2020-08-31,0,4,0,0.064549721524962,0
Llano,101,2079,2020-09-01,0,2,0,0.0655848812381044,0
Llano,101,2098,2020-09-02,0,19,0,0.065736244560728,0
Llano,101,2101,2020-09-03,0,3,0,0.0649822510359054,0
Llano,104,2119,2020-09-04,3,18,0.166666666666667,0.0633537021385042,83.6863125397199
Llano,104,2126,2020-09-05,0,7,0,0.0609310554068133,0
Llano,104,2132,2020-09-06,0,6,0,0.0578365351040609,0
Llano,104,2141,2020-09-07,0,9,0,0.0542221880546447,0
Llano,104,2143,2020-09-08,0,2,0,0.0502556176199016,0
Llano,105,2162,2020-09-09,1,19,0.0526315789473684,0.0461054150088475,27.0228512742142
Llano,106,2167,2020-09-10,1,5,0.2,0.041928211007262,26.7674259979467
Llano,107,2193,2020-09-11,1,26,0.0384615384615385,0.037858820378186,26.4955345115832
Llano,112,2234,2020-09-12,5,41,0.121951219512195,0.0340042663412318,131.062764028598
Llano,112,1591,2020-09-13,0,0,0.128919860627178,0.0304417332128469,0
Llano,112,1591,2020-09-14,0,0,0.13588850174216,0.0272198776970607,0
Llano,113,1598,2020-09-15,1,7,0.142857142857143,0.0243625504557457,25.3529355621451
Llano,115,1604,2020-09-16,2,6,0.333333333333333,0.0218738690880941,50.1624262204543
Llano,116,1616,2020-09-17,1,12,0.0833333333333333,0.019743694154037,24.8255465726998
Llano,116,1632,2020-09-18,0,16,0,0.0179528020056429,0
Llano,118,1637,2020-09-19,2,5,0.4,0.0164773295277955,25.6738120300069
Llano,118,1648,2020-09-20,0,11,0,0.0152923175664167,0
Llano,118,1654,2020-09-21,0,6,0,0.0143743661679886,0
Llano,119,1697,2020-09-22,1,43,0.0232558139534884,0.0137035283829674,4.581858510179
Llano,122,1734,2020-09-23,3,37,0.0810810810810811,0.0132646210719217,6.77425857364963
Llano,124,2132,2020-09-24,2,398,0.0050251256281407,0.013048138770402,5.98894345826504
Llano,124,3118,2020-09-25,0,986,0,0.0130509377714062,0
Llano,124,3294,2020-09-26,0,176,0,0.0132768255389237,0
Llano,124,3371,2020-09-27,0,77,0,0.0137371535706269,0
Llano,124,3395,2020-09-28,0,24,0,0.0144514734359699,0
Llano,128,3418,2020-09-29,4,23,0.173913043478261,0.0154482763951395,96.8955811632937
Llano,132,3437,2020-09-30,4,19,0.210526315789474,0.016765795652592,97.6918616240117
Llano,134,3512,2020-10-01,2,75,0.0266666666666667,0.0184528059575951,49.3164963138726
Llano,137,3546,2020-10-02,3,34,0.0882352941176471,0.0205693092638783,74.7823662609338
Llano,138,3578,2020-10-03,1,32,0.03125,0.0231869530954753,25.2278561403425
Llano,138,3604,2020-10-04,0,26,0,0.0263890022805885,0
Llano,138,3642,2020-10-05,0,38,0,0.030269694824422,0
Llano,143,3652,2020-10-06,5,10,0.5,0.0349328859467578,131.416358350319
Llano,143,3681,2020-10-07,0,29,0,0.0404900497134104,0
Llano,143,3715,2020-10-08,0,34,0,0.0470579865798568,0
Llano,149,3758,2020-10-09,6,43,0.13953488372093,0.0547569765514709,164.949564727974
Llano,149,3767,2020-10-10,0,9,0,0.0637105854254915,0
Llano,149,3808,2020-10-11,0,41,0,0.0740488015276234,0
Lubbock,445,2789,2020-04-21,445,2789,0.159555396199355,0.14449911467267,13480.3915563289
Lubbock,458,2972,2020-04-22,13,183,0.0710382513661202,0.132479604408438,390.403976007902
Lubbock,470,2658,2020-04-23,12,0,1,0.121321680199375,357.216133303578
Lubbock,481,3116,2020-04-24,11,458,0.0240174672489083,0.110992201310903,324.54723172064
Lubbock,494,3146,2020-04-25,13,30,0.433333333333333,0.101456568512289,380.125799603376
Lubbock,497,3160,2020-04-26,3,14,0.214285714285714,0.0926788618715638,86.9311252744115
Lubbock,499,3192,2020-04-27,2,32,0.0625,0.084622076207004,57.4294081732134
Lubbock,504,3201,2020-04-28,5,9,0.555555555555556,0.077248420399065,142.270527758736
Lubbock,507,3209,2020-04-29,3,8,0.375,0.0705196520446144,84.5879009847168
Lubbock,516,3267,2020-04-30,9,58,0.155172413793103,0.064397425230454,251.469510982068
Lubbock,535,3267,2020-05-01,19,0,1,0.0588436347568292,526.113598904652
Lubbock,543,3297,2020-05-02,8,30,0.266666666666667,0.0538207452417197,219.553788345716
Lubbock,549,3297,2020-05-03,6,0,1,0.0492920974701608,163.224353714598
Lubbock,553,3500,2020-05-04,4,203,0.0197044334975369,0.0452221872494791,107.882530607214
Lubbock,560,NA,2020-05-05,7,207.666666666667,0.0337078651685393,0.0415769142526599,187.214396750829
Lubbock,567,3525,2020-05-06,7,212.333333333333,0.032967032967033,0.03832379963602,185.69528366461
Lubbock,575,3742,2020-05-07,8,217,0.0368663594470046,0.0354321724442526,210.564785642692
Lubbock,582,3849,2020-05-08,7,107,0.0654205607476635,0.032873325461638,182.868280563678
Lubbock,583,3890,2020-05-09,1,41,0.024390243902439,0.0306206420564848,25.9392495142445
Lubbock,589,3920,2020-05-10,6,30,0.2,0.0286496961354693,154.60346737514
Lubbock,592,3980,2020-05-11,3,60,0.05,0.0269383281280245,76.8270745074685
Lubbock,598,4770,2020-05-12,6,790,0.00759493670886076,0.025466700534619,152.793365147674
Lubbock,605,5073,2020-05-13,7,303,0.0231023102310231,0.0242173372367976,177.364482635753
Lubbock,607,5420,2020-05-14,2,347,0.00576368876080692,0.0231751512394533,50.4531435624816
Lubbock,614,5440,2020-05-15,7,20,0.35,0.022327465878691,175.929213392944
Lubbock,616,5555,2020-05-16,2,115,0.0173913043478261,0.0216640346701958,50.1140967757452
Lubbock,619,5857,2020-05-17,3,302,0.00993377483443709,0.0211770648888544,75.0004395961563
Lubbock,619,6265,2020-05-18,0,408,0,0.0208612496116057,0
Lubbock,624,6799,2020-05-19,5,534,0.00936329588014981,0.0207138123776141,124.724561459855
Lubbock,630,7037,2020-05-20,6,238,0.0252100840336134,0.0207345676479962,149.684463897221
Lubbock,639,7282,2020-05-21,9,245,0.036734693877551,0.0209259990137333,224.733133320899
Lubbock,650,7441,2020-05-22,11,159,0.0691823899371069,0.0212933554194296,275.152252799016
Lubbock,656,NA,2020-05-23,6,148.666666666667,0.0403587443946188,0.0218447635659087,150.467242719595
Lubbock,662,7839,2020-05-24,6,138.333333333333,0.0433734939759036,0.0225913520113309,150.973752636982
Lubbock,664,7967,2020-05-25,2,128,0.015625,0.0235473793343904,50.5335991579899
Lubbock,667,7980,2020-05-26,3,13,0.230769230769231,0.0247303549738322,76.1728609103835
Lubbock,674,8061,2020-05-27,7,81,0.0864197530864197,0.0261611371312052,178.739146252542
